WE HAVE TOKENIZER
loaded tokenizer
<sentencepiece.SentencePieceProcessor; proxy of <Swig Object of type 'sentencepiece::SentencePieceProcessor *' at 0x314a21d10> >
DONE
TINYSTORIES DATASET LOADED...
Iteration 495, Loss: 6.123508930206299
Iteration 496, Loss: 5.86551570892334
Iteration 497, Loss: 6.206737041473389
Iteration 498, Loss: 5.689630031585693
Iteration 499, Loss: 5.898963451385498
Iteration 500, Loss: 6.22565221786499
Iteration 501, Loss: 6.1126604080200195
Iteration 502, Loss: 6.597437381744385
Iteration 503, Loss: 6.47865104675293
Iteration 504, Loss: 6.916244983673096
Iteration 505, Loss: 6.067605972290039
Iteration 506, Loss: 6.232435703277588
Iteration 507, Loss: 6.101466178894043
Iteration 508, Loss: 6.087556838989258
Iteration 509, Loss: 6.259687900543213
Iteration 510, Loss: 6.047562122344971
Iteration 511, Loss: 6.048604965209961
Iteration 512, Loss: 6.079811096191406
Iteration 513, Loss: 6.312963008880615
Iteration 514, Loss: 6.090636253356934
Iteration 515, Loss: 6.323516368865967
Iteration 516, Loss: 6.101835250854492
Iteration 517, Loss: 6.225375652313232
Iteration 518, Loss: 6.311079502105713
Iteration 519, Loss: 6.554245471954346
Iteration 520, Loss: 6.243292331695557
Iteration 521, Loss: 6.241376876831055
Iteration 522, Loss: 6.258139133453369
Iteration 523, Loss: 5.916083812713623
Iteration 524, Loss: 6.292502403259277
Iteration 525, Loss: 6.43989372253418
Iteration 526, Loss: 5.681503772735596
Iteration 527, Loss: 6.373242378234863
Iteration 528, Loss: 6.471070289611816
Iteration 529, Loss: 6.5652642250061035
Iteration 530, Loss: 5.8870368003845215
Iteration 531, Loss: 5.8269829750061035
Iteration 532, Loss: 6.008981227874756
Iteration 533, Loss: 6.25333309173584
Iteration 534, Loss: 6.008331775665283
Iteration 535, Loss: 6.325316429138184
Iteration 536, Loss: 6.037914276123047
Iteration 537, Loss: 5.9455437660217285
Iteration 538, Loss: 5.808385848999023
Iteration 539, Loss: 6.403796195983887
Iteration 540, Loss: 5.847622394561768
Iteration 541, Loss: 6.1898512840271
Iteration 542, Loss: 6.358068466186523
Iteration 543, Loss: 6.03378963470459
Iteration 544, Loss: 6.283871173858643
Iteration 545, Loss: 6.25809907913208
Iteration 546, Loss: 6.370482921600342
Iteration 547, Loss: 5.922664642333984
Iteration 548, Loss: 6.159414291381836
Iteration 549, Loss: 6.114019393920898
Iteration 550, Loss: 6.17358922958374
Iteration 551, Loss: 6.136714458465576
Iteration 552, Loss: 5.9564595222473145
Iteration 553, Loss: 6.105041980743408
Iteration 554, Loss: 6.130765438079834
Iteration 555, Loss: 6.2790608406066895
Iteration 556, Loss: 6.262513637542725
Iteration 557, Loss: 6.103034019470215
Iteration 558, Loss: 6.1698527336120605
Iteration 559, Loss: 6.042985439300537
Iteration 560, Loss: 6.530215740203857
Iteration 561, Loss: 6.007082462310791
Iteration 562, Loss: 5.955856800079346
Iteration 563, Loss: 6.124262809753418
Iteration 564, Loss: 5.839493274688721
Iteration 565, Loss: 6.25557279586792
Iteration 566, Loss: 5.83174991607666
Iteration 567, Loss: 6.003990173339844
Iteration 568, Loss: 6.3134942054748535
Iteration 569, Loss: 6.136378765106201
Iteration 570, Loss: 6.215658187866211
Iteration 571, Loss: 5.877943992614746
Iteration 572, Loss: 6.21321439743042
Iteration 573, Loss: 6.3340888023376465
Iteration 574, Loss: 5.765984535217285
Iteration 575, Loss: 6.060945510864258
Iteration 576, Loss: 6.362178802490234
Iteration 577, Loss: 5.9210920333862305
Iteration 578, Loss: 6.008667469024658
Iteration 579, Loss: 5.913240432739258
Iteration 580, Loss: 6.202816963195801
Iteration 581, Loss: 5.933750629425049
Iteration 582, Loss: 6.4244771003723145
Iteration 583, Loss: 6.148465633392334
Iteration 584, Loss: 5.949064254760742
Iteration 585, Loss: 5.9887495040893555
Iteration 586, Loss: 6.7069244384765625
Iteration 587, Loss: 5.518599987030029
Iteration 588, Loss: 5.893177032470703
Iteration 589, Loss: 5.939663887023926
Iteration 590, Loss: 6.327210903167725
Iteration 591, Loss: 6.11418342590332
Iteration 592, Loss: 5.990250587463379
Iteration 593, Loss: 6.296261787414551
Iteration 594, Loss: 6.460909843444824
Iteration 595, Loss: 6.347680568695068
Iteration 596, Loss: 6.161319732666016
Iteration 597, Loss: 6.278273105621338
Iteration 598, Loss: 6.066956520080566
Iteration 599, Loss: 6.185829162597656
Iteration 600, Loss: 5.925278186798096
Iteration 601, Loss: 6.15278959274292
Iteration 602, Loss: 6.394833087921143
Iteration 603, Loss: 5.813809871673584
Iteration 604, Loss: 5.787626266479492
